True Id;Source;Site name;Address;Zip;Phone;Fax;Program Name;Length of Day;IDHS Provider ID;Agency;Neighborhood;Funded Enrollment;Program Option;Number per Site EHS;Number per Site HS;Director;Head Start Fund;Eearly Head Start Fund;CC fund;Progmod;Website;Executive Director;Center Director;ECE Available Programs;NAEYC Valid Until;NAEYC Program Id;Email Address;Ounce of Prevention Description;Purple binder service type;Column;Column2
1172560628;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS SONGHAI LEARNING INSTITUTE;11725 S PERRY AVE ;60628;5355547;;;;;;;CHICAGO PUBLIC SCHOOLS;WEST PULLMAN;;;;;Ms. Taliva A. Tillman;Yes;No;No;;;;;;;;;;
1172560628;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Songhai Learning Institute;11725 S. Perry Ave ;60628;5355547;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Kathy Farr;;;;;;
1172560628;ECE Chicago Find a School scrape.csv; Songhai;11725 S. Perry ;60628;5355547;;;;;;West Pullman;;;;;;;;;;;;;HS-HD;;;;;;;
1194160628;CPS_Early_Childhood_Portal_scrape.csv; Pullman West;11941 S. Parnell Ave ;;5355500;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1194160628;ECE Chicago Find a School scrape.csv; West Pullman;11941 S. Parnell Ave ;60628;5355500;;;;;;West Pullman;;;;;;;;;;;;;PFA-REG;;;;;;;
1233960628;CPS_Early_Childhood_Portal_scrape.csv; Metcalfe;12339 S. Normal Av. ;;5355590;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1233960628;ECE Chicago Find a School scrape.csv; Metcalfe;12339 S. Normal ;60628;5355590;;;;;;West Pullman;;;;;;;;;;;;;PFA-REG;;;;;;;
1245060628;CPS_Early_Childhood_Portal_scrape.csv; Owens;12450 S. State St. ;;5355661;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1245060628;ECE Chicago Find a School scrape.csv; Owens;12450 S. State St. ;60628;5355661;;;;;;West Pullman;;;;;;;;;;;;;PFA-REG;;;;;;;
1260760628;CPS_Early_Childhood_Portal_scrape.csv; Brown Academy, R.;12607 S. Union ;;5355385;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1260760628;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS BROWN, RONALD;12607 S UNION ;60628;5355385;;;;;;;CHICAGO PUBLIC SCHOOLS;WEST PULLMAN;;;;;Ms. Gale Baker;Yes;No;No;;;;;;;;;;
1260760628;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Brown, Ronald;12607 S Union ;60628;5355385;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Ms. Gale Baker;;;;;;
1260760628;ECE Chicago Find a School scrape.csv; Brown Academy;12607 S. Union ;60628;5355385;;;;;;West Pullman;;;;;;;;;;;;;HS-HD;;;;;;;
1280360628;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES CHILDREN'S CENTER (HALSTED);12803 S HALSTED ;60628;2645171;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;WEST PULLMAN;;;;;Olivia Ramsey;Yes;No;No;;;;;;;;;;
1280360628;DFSS_AgencySiteLies_2012.csv;Ada S. McKinley Community Services Children's Center (Halsted);12803 S Halsted ;60628;2645171;;;;;;;Ada S. McKinley Community Services;;;;;;;;;;;www.adasmckinley.org;George Jones, Jr.;Rosalyn Patton;;;;;;
1281060633;CPS_Early_Childhood_Portal_scrape.csv; Grissom;12810 S. Escanaba ;;5355380;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1281060633;ECE Chicago Find a School scrape.csv; Grissom;12810 S. Escanaba ;60633;5355380;;;;;;Hegewisch;;;;;;;;;;;;;PFA-REG;;;;;;;
1323160633;CPS_Early_Childhood_Portal_scrape.csv; Clay;13231 S.Burley ;;5355600;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
1323160633;ECE Chicago Find a School scrape.csv; Clay;13231 S.Burley ;60633;5355600;;;;;;Hegewisch;;;;;;;;;;;;;PFA-REG;;;;;;;
3012160617;CPS_Early_Childhood_Portal_scrape.csv; Shinning Star Child Development Institute;3012-16 E. 92nd St. ;;9787827;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
3012160617;CPS_Early_Childhood_Portal_scrape.csv; Chicago Youth Centers - Shining Star;3012 E 92nd St ;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
3012160617;chapin_dfss_providers_2011_070212.csv;CHICAGO YOUTH CENTERS SHINING STAR 1;3012 16 E 92ND ST ;60617;9787827;;;;;;;CHICAGO YOUTH CENTERS;SOUTH DEERING;;;;;Carol Quinn;Yes;No;No;;;;;;;;;;
3012160617;DFSS_AgencySiteLies_2012.csv;Chicago Youth Centers Shining Star 1;3012-16 E. 92nd St. ;60617;9787827;;;;;;;Chicago Youth Centers;;;;;;;;;;;www.chicagoyouthcenters.org;Harry Wells;Carol Quinn;;;;;;
3583760636;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE JELLY BEAN-358-370 E 71ST;358 370 E 71ST ;60636;8738888;;;;;;;HENRY BOOTH HOUSE;GREATER GRAND CROSSING;;;;;Donna Taylor;Yes;No;No;;;;;;;;;;
3583760636;DFSS_AgencySiteLies_2012.csv;Henry Booth House Jelly Bean-358-370 E 71st;358-370 E 71st. ;60636;8738888;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Donna Taylor ;;;;;;
4301606531;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - Maggie Drummond Day Care;4301 S Wabash Ave ;;3738200;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
4301606531;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Maggie Drummond;4301 S. Wabash ;;3738200;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
4301606531;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - Maggie Drummond Day Care;4301 S Wabash Ave ;;3738200;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
4301606531;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - Maggie Drummond Day Care;4301 S Wabash Ave ;;3738200;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
4301606531;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-MAGGIE DRUMMOND;4301 S WABASH ;60653;3738200;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;GRAND BOULEVARD;;;;;Angie Fells;Yes;No;Yes;4355IT(Child Care IT Center), 4355SA(School Age (SA)), 4355P;;;;;;;;;
4301606531;DFSS_AgencySiteLies_2012.csv;Ada S. McKinley Community Services McKinley-Maggie Drummond;4301 S. Wabash ;60653;3738200;;;;;;;Ada S. McKinley Community Services;;;;;;;;;;;www.adasmckinley.org;George Jones, Jr.;Lyris Clark;;;;;;
4301606531;purple_binder_early_childhood.csv; Ada S. McKinley Community Services - Maggie Drummond;4301 S Wabash ;60653;3738200;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
4451160653;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Woodson South, Carter G.;44511 S. Evans ;60653;5351822;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Tamara Littlejohn ;;;;;;
4747606091;CPS_Early_Childhood_Portal_scrape.csv; Hedges;4747 S. Winchester ;;5357360;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
4747606091;ECE Chicago Find a School scrape.csv; Hedges;4747 S. Winchester ;60609;5357360;;;;;;New City;;;;;;;;;;;;;PFA-REG TS;;;;;;;
4800661265;IDHS_child_care_provider_list.csv; Skip-A-Long Daycare Center, Inc.;4800-60th Street Moline;61265;7648110;(309) 764-8281;;;7108-7395-5433-001;;;;;;;;;;;;;;;;;;;;;;
4892761244;IDHS_child_care_provider_list.csv; East Moline Citizens for Comm. Center;489-27th Street, East Moline;61244;7555031;(309) 755-5036;;;2987-4157-5433-004;;;;;;;;;;;;;;;;;;;;;;
7237260619;CPS_Early_Childhood_Portal_scrape.csv; Henry Booth House - Love N Learn Academy;723 E 75th St ;;7230338;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
7237260619;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE LOVE N LEARN ACADEMY;723 725 E 75TH STREET ;60619;7230338;;;;;;;HENRY BOOTH HOUSE;GREATER GRAND CROSSING;;;;;Ms. Blanton & Ms. Johnson;Yes;No;No;;;;;;;;;;
7237260619;DFSS_AgencySiteLies_2012.csv;Henry Booth House Love N Learn Academy;723-725 E 75TH St. ;60619;7230338;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Ms. Blanton & Ms. Johnson;;;;;;
9208960619;NAEYC_accreditation.csv; Chesterfield Tom Thumb Day Care Center & Kindergarten;9208-9214 South Cottage Grove  ;60619;8743985;;;;;;;;;;;;;;;;;;;;;;09/30/13;564164;brittsavage@sbcglobal.net;;
