Id;Source;Site_name;Address;Zip;Phone;Fax;Program_Name;Length_of_Day;IDHS_Provider_ID;Agency;Neighborhood;Funded_Enrollment;Program_Option;Number_per_Site_EHS;Number_per_Site_HS;Director;Head_Start_Fund;Eearly_Head_Start_Fund;CC_fund;Progmod;Website;Executive_Director;Center_Director;ECE_Available_Programs;NAEYC_Valid_Until;NAEYC_Program_Id;Email_Address;Ounce_of_Prevention_Description;Purple_binder_service_type;Column;Column2;PAIR_ID;SCORE;LABEL
421660623;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS MASON, ROSWELL B.;4216 W 19TH ST;60623;5341530;;;;;;;CHICAGO PUBLIC SCHOOLS;NORTH LAWNDALE;;;;;Ms. Tonya  Tolbert;Yes;No;No;;;;;;;;;;; b._9;0.792623259315017;no
364160653;ECE Chicago Find a School scrape.csv;Centers For New Horizons Ida B. Wells ELC;3641 S. Rhodes;60653;3733640;;;;;;Douglas;;;;;;;;;;;;;CP;;;;;;;;s elc_0;;
22660653;ECE Chicago Find a School scrape.csv;Centers For New Horizons James Pitts ELC;226 E. 43rd St;60653;6240061;;;;;;Grand Boulevard;;;;;;;;;;;;;CP;;;;;;;;s elc_0;0.7828377869777945;no
165360609;DFSS_AgencySiteLies_2012.csv;Chicago Commons Association Paulo Freire;1653 W. 43rd St;60609;8266260;;;;;;;Chicago Commons Association;;;;;;;;;;;www.chicagocommons.org;Dan Valliere;Nilda Vargas;;;;;;;chicago commons association paulo freire_2;;
165360609;purple_binder_early_childhood.csv;Chicago Commons Association Paulo Freire;1633 W 43rd Street;60609;8262669;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;chicago commons association paulo freire_2;1.0;yes
195160608;CPS_Early_Childhood_Portal_scrape.csv;El Valor - Guadalupe Reyes Children & Family Center;1951 W 19th St;;9972021;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; guadalupe reyes children & family center_1;;
195160608;chapin_dfss_providers_2011_070212.csv;EL VALOR GUADALUPE REYES CHILDREN & FAMILY CENTER;1951 W 19TH ST;60608;9972021;;;;;;;EL VALOR;LOWER WEST SIDE;;;;;Lydia Marcos;Yes;No;Yes;4141PS(Child Care PS Center), 7026PS(HS Collaboration with C;;;;;;;;;; guadalupe reyes children & family center_1;0.41870530673692136;yes
452060632;CPS_Early_Childhood_Portal_scrape.csv;Columbia Explorers;4520 S. Kedzie;;5354050;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;columbia explorers_0;;
452060632;ECE Chicago Find a School scrape.csv;Columbia Explorers;4520 S. Kedzie;60632;5354050;;;;;;Brighton Park;;;;;;;;;;;;;HS-HD;;;;;;;;columbia explorers_0;1.0;yes
107360608;purple_binder_early_childhood.csv;Marcy Newberry Association;1073 W Maxwell Street;60608;8297555;;;;;;;;;;;;;;;;;;;;;;;;;;Early Head Start; association_8;;
140060622;NAEYC_accreditation.csv;Northwestern University Settlement Association;1400 West Augusta Blvd;60642;2787471;;;;;;;;;;;;;;;;;;http://www.nush.org;;;;04/30/14;587968;;;; association_8;0.5154309371471585;no
5116;CPS_Early_Childhood_Portal_scrape.csv;YWCA of Metropolitan Chicago - Debra Phillips;5116 S Prairie AVE;;;;Early Head Start;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;llips-llis_7;;
430160653;CPS_Early_Childhood_Portal_scrape.csv;Centers For New Horizons - Effie Ellis;4301 S Cottage Grove Ave;;;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;llips-llis_7;0.48720361309747834;no
297460618;CPS_Early_Childhood_Portal_scrape.csv;Mary Crane League - Mary Crane - East;2974 N Clybourn Ave;;3485528;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;; east_14;;
32560611;NAEYC_accreditation.csv;Bright Horizons at River East;325 East Grand Avenue;60611;9265437;;;;;;;;;;;;;;;;;;http://centers.brighthorizons.com/northwestern;;;;08/31/13;339670;kshackel@nmh.org;;; east_14;0.45238991343620627;no
251660602;ECE Chicago Find a School scrape.csv;Children's Home Viva Family Center;2516 W. Division;60602;2526313;;;;;;West Town;;;;;;;;;;;;;CP;;;;;;;;viva family center_0;;
251660602;chapin_ounce_providers_2011_071112.csv;Viva Family Center;2516 W. Division;60622;2529100;;;;;;;;Home Based;-- ;84;;;;;;;;;;;;;;;;;viva family center_0;0.6625893865261573;yes
46160628;DFSS_AgencySiteLies_2012.csv;Chicago Youth Centers Roseland Child Development;461 E. 111th St.;60627;4684405;;;;;;;Chicago Youth Centers;;;;;;;;;;;www.chicagoyouthcenters.org;Harry Wells;Leola Clay;;;;;;; child development_6;;
321260657;purple_binder_early_childhood.csv;Hull House Association Child Development;3212 N Broadway Street;60657;5345814;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; child development_6;0.6544975536319156;no
475360644;CPS_Early_Childhood_Portal_scrape.csv;First Start Child Care Academy;4753-59 W. Washington;;3794928;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;re academy_3;;
141560637;ECE Chicago Find a School scrape.csv;South Shore Academy;1415 E. 70Th St.;60637;5348690;;;;;;South Shore;;;;;;;;;;;;;PFA-REG;;;;;;;;re academy_3;0.5876928867143395;no
340160625;CPS_Early_Childhood_Portal_scrape.csv;Albany Park Community Center - Albany Park Day Care - Ainslie;3401 W Ainslie St;;5395907;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;ainslie-ainslie)_19;;
1124;CPS_Early_Childhood_Portal_scrape.csv;South East Asia Center - South-East Asia Center(Ainslie);1124 W Ainslie St;;9897433;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ainslie-ainslie)_19;0.5406473466315393;no
250760614;CPS_Early_Childhood_Portal_scrape.csv;Christopher House - Christopher House - Greenview;2507 N Greenview Ave;;4721083;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;christopher house - christopher house - greenview_5;;
250760614;CPS_Early_Childhood_Portal_scrape.csv;Christopher House - Christopher House - Greenview;2507 N Greenview Ave;;4721083;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;christopher house - christopher house - greenview_5;1.0;yes
470160640;CPS_Early_Childhood_Portal_scrape.csv;Christopher House - Christopher House - Uptown;4701 N Winthrop Ave;;7694540;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;christopher house - christopher house - uptown_4;;
470160640;CPS_Early_Childhood_Portal_scrape.csv;Christopher House - Christopher House - Uptown;4701 N Winthrop Ave;;7694540;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;christopher house - christopher house - uptown_4;1.0;yes
525560609;CPS_Early_Childhood_Portal_scrape.csv;Beasley CPC;5165 S. State St;;5351772;;Child Parent Center;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;ley cpc_1;;
90260627;CPS_Early_Childhood_Portal_scrape.csv;Wheatley CPC;902 E. 133rd Pl;;5355718;;Head Start/Prekindergarten For;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;ley cpc_1;0.7751223184042153;no
110060607;ECE Chicago Find a School scrape.csv;Catholic Charities-Cordi-Marian;1100 S. May St.;60607;6663787;;;;;;Near West Side;;;;;;;;;;;;;CP;;;;;;;;cordi-marian_2;;
110060607;purple_binder_early_childhood.csv;Catholic Charities Chicago - Cordi-Marian;1100 S May Street;60607;6663787;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;cordi-marian_2;0.7758750470455401;yes
282060618;CPS_Early_Childhood_Portal_scrape.csv;Mary Crane League - Mary Crane - West;2820 N Leavitt St;;3485528;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;mary crane league - mary crane - west_1;;
282060618;CPS_Early_Childhood_Portal_scrape.csv;Mary Crane League - Mary Crane - West;2820 N Leavitt St;;3485528;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;mary crane league - mary crane - west_1;1.0;yes
242460645;chapin_dfss_providers_2011_070212.csv;YMCA OF METROPOLITAN CHICAGO HIGH RIDGE;2424 W TOUHY;60645;2628300;;;;;;;YMCA OF METROPOLITAN CHICAGO;WEST RIDGE;;;;;Linda Acevedo;Yes;No;Yes;2132IT(Child Care IT Center), 7094PS(HS Collaboration with C;;;;;;;;;; high ridge_0;;
242460645;ECE Chicago Find a School scrape.csv;YMCA High Ridge;2424 W Touhy;60645;2716120;;;;;;West Ridge;;;;;;;;;;;;;CP;;;;;;;; high ridge_0;0.6731275875047046;yes
376360653;chapin_dfss_providers_2011_070212.csv;YMCA OF METROPOLITAN CHICAGO WABASH;3763 S WABASH AVE;60653;2850020;;;;;;;YMCA OF METROPOLITAN CHICAGO;DOUGLAS;;;;;LaVonna Loving;No;No;Yes;2133SA(School Age (SA));;;;;;;;;; wabash_1;;
376360653;purple_binder_early_childhood.csv;YMCA Wabash;3763 S Wabash Avenue;60653;2850020;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; wabash_1;0.6680466691757622;yes
144960623;ECE Chicago Find a School scrape.csv;Catholic Charities-Our Lady of Lourdes I/T;1449 S. Keeler;60623;5213126;;;;;;North Lawndale;;;;;;;;;;;;;CP;;;;;;;;es i/t-es ii_0;;
172360609;CPS_Early_Childhood_Portal_scrape.csv;Kiddy Kare Preschools Little Tykes II;1723 W. 35th Street;;5791791;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;es i/t-es ii_0;0.48720361309747834;no
344960624;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - North Lawndale YMCA;3449 W Arthington St;;6380773;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - north lawndale ymca_7;;
344960624;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - North Lawndale YMCA;3449 W Arthington St;;6380773;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - north lawndale ymca_7;1.0;yes
325560647;CPS_Early_Childhood_Portal_scrape.csv;Christopher House - Christoper House - Logan Square;3255 W Altgeld St;;2354073;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;christopher house - christoper house - logan square_2;;
325560647;CPS_Early_Childhood_Portal_scrape.csv;Christopher House - Christoper House - Logan Square;3255 W Altgeld St;;2354073;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;christopher house - christoper house - logan square_2;1.0;yes
325260657;CPS_Early_Childhood_Portal_scrape.csv;Nettelhorst;3252 N. Broadway;;5345810;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;nettelhorst_3;;
325260657;CPS_Early_Childhood_Portal_scrape.csv;Nettelhorst;3252 N. Broadway;;5345810;;Tuition Based Preschool;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;nettelhorst_3;1.0;yes
270060608;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - Rauner;2700 S Western Ave;;8473115;;Early Head Start;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - rauner_7;;
270060608;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - Rauner;2700 S Western Ave;;8473115;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - rauner_7;1.0;yes
350060618;ECE Chicago Find a School scrape.csv;Audubon;3500 N. Hoyne;60618;5345470;;;;;;North Center;;;;;;;;;;;;;PFA-REG TS;;;;;;;;dubois-dubon_6;;
350060618;CPS_Early_Childhood_Portal_scrape.csv;Audubon;3500 N. Hoyne;;5345470;;Tuition Based Preschool;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;dubois-dubon_6;1.0;yes
181460608;CPS_Early_Childhood_Portal_scrape.csv;Chicago Commons Association - Guadalupano Family Center;1814 S Paulina St;;6663883;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;chicago commons association - guadalupano family center_5;;
181460608;CPS_Early_Childhood_Portal_scrape.csv;Chicago Commons Association - Guadalupano Family Center;1814 S Paulina St;;6663883;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;chicago commons association - guadalupano family center_5;1.0;yes
202060608;IDHS_child_care_provider_list.csv;Carole Robertson Center for Learning;2020 West Roosevelt Road;60608;2437300;(312) 243-1087;;;6391-8286-5433-002;;;;;;;;;;;;;;;;;;;;;;;carole robertson center for learning_4;;
292960623;NAEYC_accreditation.csv;Carole Robertson Center For Learning;2929 West 19th Street;60623;5211600;;;;;;;;;;;;;;;;;;http://www.crcl.net;;;;09/01/15;486936;walkerr@crcl.net;;;carole robertson center for learning_4;1.0;no
252760649;DFSS_AgencySiteLies_2012.csv;Henry Booth House Little Folks Day Care;2527 E 73RD St.;60649;;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;;;;;;;;henry booth house little folks day care_0;;
252760649;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE LITTLE FOLKS DAY CARE;2527 E 73RD STREET;60649;;;;;;;;HENRY BOOTH HOUSE;SOUTH SHORE;;;;;;Yes;No;No;;;;;;;;;;;henry booth house little folks day care_0;1.0;yes
760624;DFSS_AgencySiteLies_2012.csv;YMCA of Metropolitan Chicago Garfield;7 N. Homan;60624;2653900;;;;;;;YMCA of Metropolitan Chicago;;;;;;;;;;;www.ymcachicago.org;Dorothy Cole-Gary;Paulette Hernandez ;;;;;;; garfield_2;;
760624;ECE Chicago Find a School scrape.csv;YMCA Garfield;7 N. Homan Av.;60624;2653900;;;;;;East Garfield Park;;;;;;;;;;;;;CP;;;;;;;; garfield_2;0.684794881445239;yes
472860640;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools McPherson, James B.;4728 N. Wolcott Av;60640;5342625;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Ms. Carmen A. Mendoza;;;;;;;, james b.-, james r._3;;
53560653;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS DOOLITTLE, JAMES R.;535 EAST 35TH STREET;60653;5351050;;;;;;;CHICAGO PUBLIC SCHOOLS;DOUGLAS;;;;;Ms. Lori A. Lennix;Yes;No;No;;;;;;;;;;;, james b.-, james r._3;0.4004516371847949;no
340160647;purple_binder_early_childhood.csv;St. Augustine College Flamboyan;3401 W McLean Avenue;60647;2763423;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; flamboyan_9;;
340160647;CPS_Early_Childhood_Portal_scrape.csv;St. Augustine College - St. Augustine - Flamboyan;3401 W McLean Ave;;2763423;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; flamboyan_9;0.7222431313511479;yes
240160616;CPS_Early_Childhood_Portal_scrape.csv;Henry Booth House - Hillard House / Henry Booth;2401 S Wabash Ave;;7919710;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;; / henry booth_0;;
292960616;CPS_Early_Childhood_Portal_scrape.csv;Henry Booth House - Near South / Henry Booth;2929 S Wabash Ave;;7910424;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;; / henry booth_0;0.7958223560406473;no
414060613;ECE Chicago Find a School scrape.csv;Disney Magnet;4140 N. Marine Dr.;60613;5345840;;;;;;Uptown;;;;;;;;;;;;;PFA-REG;;;;;;;;ness-net_53;;
85160657;CPS_Early_Childhood_Portal_scrape.csv;Inter-American Magnet;851 W. Waveland;;5345490;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;ness-net_53;0.5415882574331954;no
61560657;CPS_Early_Childhood_Portal_scrape.csv;Heartland Alliance for Human Needs & Rights - Heartland Human Care Services, Inc;615 W Wellington Ave;;;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;heartland alliance for human needs & rights - heartland human care services, inc_1;;
61560657;CPS_Early_Childhood_Portal_scrape.csv;Heartland Alliance for Human Needs & Rights - Heartland Human Care Services, Inc;615 W Wellington Ave;;;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;heartland alliance for human needs & rights - heartland human care services, inc_1;1.0;yes
430060618;CPS_Early_Childhood_Portal_scrape.csv;Korean American Community Services - Korean American Community Services;4300 N California Ave;;5838281;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;korean american community services - korean american community services_2;;
430060618;CPS_Early_Childhood_Portal_scrape.csv;Korean American Community Services - Korean American Community Services;4300 N California Ave;;5838281;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;korean american community services - korean american community services_2;1.0;yes
232660616;CPS_Early_Childhood_Portal_scrape.csv;Henry Booth House - Bernard Gentry;2326 S Dearborn St;;8428557;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;henry booth house - bernard gentry_0;;
232660616;CPS_Early_Childhood_Portal_scrape.csv;Henry Booth House - Bernard Gentry;2326 S Dearborn St;;8428557;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;henry booth house - bernard gentry_0;1.0;yes
22860637;DFSS_AgencySiteLies_2012.csv;Chicago State University The Love Learning Center;228 E 61st St;60637;7520243;;;;;;;Chicago State University;;;;;;;;;;;www.gamechicago.org;Grace Ratliff;Burchell Love ;;;;;;;e learning center_0;;
444460632;DFSS_AgencySiteLies_2012.csv;El Valor Kiddy Kare Learning Center;4444 S. Kedzie;60632;2476642;;;;;;;El Valor;;;;;;;;;;;www.elvalor.org;Vincent Allocco;Marina Lopez ;;;;;;;e learning center_0;0.6031238238614979;no
24560621;ECE Chicago Find a School scrape.csv;Sherwood (Blended);245 W. 57Th St.;60621;5350829;;;;;;Englewood;;;;;;;;;;;;;HS-HD;;;;;;;;ended)-endell_11;;
161660623;ECE Chicago Find a School scrape.csv;Penn (Blended);1616 S. Avers;60623;5341665;;;;;;North Lawndale;;;;;;;;;;;;;HS-HD;;;;;;;;ended)-endell_11;0.7030485509973654;no
374060623;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Gary, Joseph E.;3740 W. 31st St.;60623;5341455;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Mr. Alberto  Juarez;;;;;;; e._2;;
141960619;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools McDowell, Mary E.;1419 E. 89th St.;60619;5356404;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Dr. Jo La Tanya Easterling-Hood;;;;;;; e._2;0.7758750470455401;no
81760651;ECE Chicago Find a School scrape.csv;Terry Town Nursery School;817 N. Hamlin;60651;4894271;;;;;;Humboldt Park;;;;;;;;;;;;;CP;;;;;;;; nursery school_9;;
175360614;NAEYC_accreditation.csv;Lincoln Park Cooperative Nursery School;1753 North Fern Court;60614;9445469;;;;;;;;;;;;;;;;;;http://www.lincolnparkcoop.org;;;;07/31/14;299156;admin@lincolnparkcoop.org;;; nursery school_9;0.6031238238614979;no
294560618;CPS_Early_Childhood_Portal_scrape.csv;Avondale;2945 N. Sawyer;;5345244;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;avondale_4;;
303060618;CPS_Early_Childhood_Portal_scrape.csv;A-Karrasel - Avondale;3030 N. Kedzie;;4636151;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;avondale_4;0.5415882574331954;no
464460609;purple_binder_early_childhood.csv;Firman Community Services - School Age Program;4644 S Dearborn Street;60609;3733400;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; program_29;;
134360622;CPS_Early_Childhood_Portal_scrape.csv;Casa Central - CSC Development Program;1343 N. California;;6452300;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; program_29;0.5861874294316899;no
325060624;purple_binder_early_childhood.csv;YMCA Marshall;3250 W Adams Street;60624;2650145;;;;;;;;;;;;;;;;;;;;;;;;;;Early Head Start; marshall_2;;
325060624;DFSS_AgencySiteLies_2012.csv;YMCA of Metropolitan Chicago Marshall;3250 W. Adams;60624;2650145;;;;;;;YMCA of Metropolitan Chicago;;;;;;;;;;;www.ymcachicago.org;Dorothy Cole-Gary;Beverly Ross ;;;;;;; marshall_2;0.684794881445239;yes
300160629;purple_binder_early_childhood.csv;Catholic Charities Chicago - Chicago Lawn;3001 W 59th Street;60629;9251085;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;chicago lawn-chicago lawn)_27;;
321560629;CPS_Early_Childhood_Portal_scrape.csv;Metropolitan Family Services - Midway Children's Center (Chicago Lawn);3215 W 63rd St;;8842350;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;chicago lawn-chicago lawn)_27;0.5415882574331954;no
460060609;purple_binder_early_childhood.csv;Chicago Commons Association New City;4600 S McDowell;60609;3761657;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; new city_2;;
460060609;ECE Chicago Find a School scrape.csv;Chicago Commons NEW CITY;4600 S. McDowell;60609;3761657;;;;;;New City;;;;;;;;;;;;;CP;;;;;;;; new city_2;0.7265713210387655;yes
101360644;chapin_dfss_providers_2011_070212.csv;MARCY NEWBERRY ASSOCIATION FCCH-IDERIA HOWARD;1013 N MONITOR AVE;60644;2612115;;;;;;;MARCY NEWBERRY ASSOCIATION;AUSTIN;;;;;Celia Wills;No;Yes;No;6119IP(EHS Collaboration Enhanced Home IP), 6122IT(Child Car;;;;;;;;;;ward_16;;
111960610;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS JENNER ACADEMY OF THE ARTS, EDWARD;1119 N CLEVELAND;60610;5348440;;;;;;;CHICAGO PUBLIC SCHOOLS;NEAR NORTH SIDE;;;;;Ms. Zelma  Woodson;Yes;No;No;;;;;;;;;;;ward_16;0.6083929243507715;no
233460649;CPS_Early_Childhood_Portal_scrape.csv;Kenyatta?s Day Care Center;2334 E. 75th Street;;2213777;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;s day care center_8;;
42360624;purple_binder_early_childhood.csv;Ruthie Ann's Day Care Center;423 S Central Park Avenue;60624;7222827;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;s day care center_8;0.7006021829130599;no
141460620;CPS_Early_Childhood_Portal_scrape.csv;Henry Booth House - Taylor Day School;1414 W 87th St;;2392322;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; day school_11;;
124860636;purple_binder_early_childhood.csv;Chicago Urban Day School;1248 W 69th Street;60636;4833555;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; day school_11;0.5270982310876929;no
444460632;CPS_Early_Childhood_Portal_scrape.csv;El Valor - Kiddy Kare Learning Ctr;4444 S Kedzie Ave;;2476642;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ctor-ctr_34;;
95060637;ECE Chicago Find a School scrape.csv;Woodlawn EC Development Ctr;950 E 61st St;60637;6673300;;;;;;Woodlawn;;;;;;;;;;;;;CP;;;;;;;;ctor-ctr_34;0.4209634926608957;no
243460623;CPS_Early_Childhood_Portal_scrape.csv;El Valor - Carlos Cantu;2434 S Kildare Ave;;;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; carlos cantu_0;;
243460623;DFSS_AgencySiteLies_2012.csv;El Valor Carlos Cantu;2434 S. Kildare;60623;2422700;;;;;;;El Valor;;;;;;;;;;;www.elvalor.org;Vincent Allocco;Irma Carmona ;;;;;;; carlos cantu_0;0.8127587504704554;yes
64660624;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Ryerson, Martin A.;646 N Lawndale;60624;5346700;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Mr. Lorenzo Russell;;;;;;; a.- abc_1;;
132660623;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Henson, Matthew A.;1326 S. Avers;60623;5341804;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Mr. Demetrius D. Hobson;;;;;;; a.- abc_1;0.7958223560406473;no
163260614;ECE Chicago Find a School scrape.csv;Prescott;1632 W. Wrightwood;60614;5345505;;;;;;Lincoln Park;;;;;;;;;;;;;PFA-REG;;;;;;;;cott_25;;
262560614;CPS_Early_Childhood_Portal_scrape.csv;Alcott;2625 N. Orchard;;5345460;;Tuition Based Preschool;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;cott_25;0.6544975536319156;no
175460660;CPS_Early_Childhood_Portal_scrape.csv;Lutheran Social Services of Illinois - Rogers Park / LSSI;1754 W Devon Ave;;2623366;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ssi-ssiah_4;;
191060636;CPS_Early_Childhood_Portal_scrape.csv;Lutheran Social Services of Illinois - Englewood Messiah;1910 W 64th ST;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ssi-ssiah_4;0.7531050056454648;no
452560640;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Stewart, Graeme;4525 N. Kenmore;60640;5342640;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Ms. Juliet Rempa;;;;;;;eme-ement_4;;
140060622;IDHS_child_care_provider_list.csv;Northwestern University Settlement;1400 West Augusta Blvd.;60642;2787471;(773) 278-7536;;;5701-4911-5433-005;;;;;;;;;;;;;;;;;;;;;;;eme-ement_4;0.3216033120060218;no
480060609;purple_binder_early_childhood.csv;Catholic Charities Chicago - St. Joseph;4800 S Paulina Street;60609;9272524;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; chicago - st. joseph_3;;
