Id	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
143424	1	0	3	4	1	2	2	1	3	6	5	1
143425	1	0	1	5	0	1	0	0	3	1	4	0
143426	1	1	0	4	2	1	0	0	0	6	1	2
143427	1	0	0	3	3	1	1	0	2	9	3	0
143428	1	1	2	3	3	2	0	0	1	4	3	0
143429	0	0	2	0	5	2	2	0	5	6	4	2
143430	1	1	1	0	0	2	2	0	2	3	5	2
143431	1	0	5	5	5	1	0	1	0	4	2	0
143432	0	1	2	2	3	0	2	1	3	2	5	1
143433	1	1	1	2	4	2	0	0	0	10	5	2
143434	0	0	0	4	1	0	1	1	5	6	0	1
143435	0	1	2	5	3	2	1	0	3	7	2	1
143436	0	0	1	3	4	0	1	0	5	1	2	0
143437	0	0	1	5	5	1	0	1	2	4	2	0
143438	1	1	1	5	0	0	1	0	5	0	5	2
143439	1	0	2	4	2	0	1	0	1	0	2	1
143440	0	0	4	1	4	0	2	0	4	3	3	1
143441	0	0	4	4	2	1	0	1	5	5	2	0
143442	1	0	5	5	0	2	2	1	1	5	0	0
143443	1	0	0	0	4	1	2	1	2	7	3	2
143444	1	0	5	4	5	1	0	1	0	10	1	0
143445	1	1	2	2	0	1	2	0	3	2	2	1
143446	0	1	0	2	3	2	0	1	2	9	3	1
143447	0	0	3	5	3	0	2	0	2	10	5	2
143448	1	1	3	3	2	0	1	1	4	8	5	1
143449	0	0	3	4	3	1	2	0	3	9	0	0
143450	1	1	5	2	5	1	0	1	5	3	0	1
143451	0	0	2	3	0	0	1	1	5	6	0	2
143452	1	0	2	2	3	1	2	1	4	2	5	0
143453	0	0	1	5	3	2	1	1	4	8	4	1
143454	0	0	3	2	1	0	1	1	5	10	5	2
143455	1	0	0	0	5	0	0	1	0	2	3	2
143456	0	0	4	4	1	2	2	0	5	0	3	1
143457	1	1	2	1	3	1	2	0	4	1	0	0
143458	1	1	5	1	5	0	1	1	5	5	1	2
143459	1	1	2	3	0	2	1	0	4	10	3	1
143460	1	1	2	1	0	1	2	0	5	3	0	0
143461	0	1	1	1	3	1	2	1	0	7	3	2
143462	0	0	3	0	2	2	0	1	4	4	3	1
143463	0	1	0	1	2	1	0	0	5	2	5	1
143464	0	0	0	3	2	2	2	0	5	5	5	1
143465	1	0	5	0	0	2	0	0	0	2	3	2
143466	1	1	4	0	3	0	0	0	2	5	4	1
143467	0	1	4	3	0	2	1	0	0	6	0	0
143468	0	0	3	1	5	1	2	1	3	2	1	2
143469	0	1	5	0	4	1	1	0	5	3	1	2
143470	0	0	0	3	2	2	1	0	3	3	1	1
143471	1	0	4	4	2	1	0	0	4	4	0	1
143472	1	0	3	5	0	1	2	0	0	7	5	1
143473	0	1	1	5	1	1	1	0	3	3	5	1
143474	1	0	1	3	2	2	0	0	1	9	2	0
143475	1	0	2	3	3	2	1	0	5	6	0	2
143476	1	0	3	4	3	0	0	1	3	3	5	0
143477	0	0	5	4	4	1	0	1	0	1	2	0
143478	1	0	2	5	5	2	1	1	1	9	5	2
143479	0	1	1	2	1	2	0	0	2	5	3	2
143480	1	0	4	5	5	1	1	0	0	5	4	2
143481	1	1	0	4	0	0	2	1	4	7	0	1
143482	1	0	3	2	1	0	1	0	2	7	5	0
143483	1	0	0	1	4	0	1	1	1	6	2	1
143484	0	1	5	0	4	1	0	1	3	5	4	2
143485	1	0	5	2	0	0	1	0	2	3	0	1
143486	0	0	4	3	1	2	2	1	3	1	4	2
143487	1	0	4	5	5	0	0	1	2	2	0	2
143488	0	1	5	1	0	1	0	0	5	6	5	1
143489	1	0	4	5	0	0	2	1	5	0	2	1
143490	1	1	5	0	3	2	0	1	4	3	3	2
143491	0	1	4	2	0	0	0	0	2	6	3	0
143492	0	1	2	0	2	2	0	1	1	8	5	0
143493	1	1	1	3	1	0	1	0	5	6	1	0
143494	1	1	5	0	5	2	0	1	5	0	2	1
143495	1	0	2	0	3	2	1	0	2	1	5	2
143496	0	0	0	3	4	0	2	1	4	8	0	0
143497	1	1	4	4	4	2	0	0	2	0	5	2
143498	0	0	3	4	2	1	2	0	4	9	4	2
143499	1	0	5	1	4	2	1	1	5	0	0	2
143500	0	0	2	3	0	2	1	1	0	7	4	1
143501	0	1	3	0	3	0	1	0	5	8	4	1
143502	0	1	3	4	2	1	2	0	3	5	1	0
143503	0	0	2	2	5	1	2	0	5	4	1	1
143504	1	0	5	1	4	2	1	0	4	5	3	2
143505	1	1	0	4	1	1	1	1	0	8	5	1
143506	1	1	4	4	3	1	1	0	3	3	2	2
143507	1	0	1	0	5	2	0	1	3	5	0	2
143508	1	0	1	0	1	0	0	1	0	4	4	1
143509	1	1	4	1	4	2	2	0	2	10	3	2
143510	1	1	5	1	4	0	2	1	3	2	3	1
143511	0	0	0	4	5	0	1	0	3	1	1	1
143512	1	1	1	4	0	0	0	0	3	7	4	0
143513	1	0	2	5	2	0	2	1	5	8	3	0
143514	0	1	5	0	4	0	0	1	1	3	1	1
143515	0	1	2	3	1	2	1	1	4	3	1	1
143516	1	0	1	4	0	1	1	0	5	8	3	0
143517	0	1	1	2	3	2	2	0	3	4	1	2
143518	1	0	1	4	5	1	1	1	0	6	5	1
143519	0	0	2	1	5	1	2	0	1	2	4	1
143520	1	1	4	2	5	1	1	0	3	9	4	1
143521	0	0	4	2	3	2	1	0	3	10	1	2
143522	0	0	1	0	3	0	2	1	3	3	0	1
143523	1	1	2	3	2	1	2	0	0	7	3	2
143524	1	1	2	2	4	1	2	0	2	7	1	1
143525	1	1	3	0	3	0	1	1	0	6	5	2
143526	1	1	3	4	0	1	1	0	5	1	3	2
143527	0	1	0	2	3	0	0	1	0	7	1	1
143528	0	0	4	0	5	1	1	1	4	9	5	2
143529	0	1	3	2	2	2	0	1	2	9	5	2
143530	0	1	3	1	0	2	1	0	5	3	0	2
143531	1	1	5	3	0	0	0	1	0	7	4	1
143532	1	1	2	3	2	1	1	0	3	7	3	2
143533	0	0	3	2	1	1	1	0	0	1	3	2
143534	1	1	3	3	5	0	2	0	1	3	1	1
143535	0	1	5	1	0	0	1	1	4	10	1	0
143536	1	1	0	3	5	2	1	0	1	8	2	0
143537	0	0	3	4	3	1	0	1	2	0	2	1
143538	1	0	3	0	1	2	2	1	3	4	4	1
143539	1	1	3	2	3	0	0	0	0	1	2	0
143540	0	0	4	3	0	0	1	1	1	1	1	0
143541	1	0	5	0	3	1	2	0	0	3	0	1
143542	1	0	0	1	1	1	2	0	1	3	1	2
143543	1	1	5	2	0	0	0	1	2	3	3	0
143544	0	0	1	2	5	1	2	0	5	2	0	0
143545	0	0	2	3	3	0	1	1	0	3	0	1
143546	0	1	1	4	0	1	2	1	5	9	5	2
143547	1	1	1	4	0	0	1	1	5	10	4	0
143548	0	1	0	5	4	1	0	0	2	10	1	0
143549	0	1	5	3	5	0	0	0	5	4	2	2
143550	1	1	3	2	0	1	2	1	2	8	0	2
143551	1	1	1	2	1	0	0	1	2	0	2	1
143552	0	0	0	2	2	1	1	0	0	7	2	0
143553	1	0	1	4	4	0	2	0	4	8	2	1
143554	1	0	2	4	2	0	0	1	2	7	4	1
143555	1	0	0	4	4	0	2	0	4	3	4	2
143556	1	0	1	3	0	2	1	1	0	4	1	1
143557	0	1	1	5	2	0	2	0	1	7	0	0
143558	0	0	3	2	4	1	0	1	0	1	1	1
143559	0	1	5	1	0	1	1	1	1	2	3	0
143560	1	0	2	2	1	0	0	1	4	0	0	0
143561	1	1	5	2	4	0	1	0	3	4	0	0
143562	1	1	5	5	3	1	2	1	3	2	2	2
143563	1	0	5	0	2	1	2	1	0	0	4	0
143564	0	0	4	1	3	0	0	0	2	6	4	2
143565	1	0	3	0	3	1	2	0	3	0	5	0
143566	0	1	3	0	4	1	2	0	1	2	4	2
143567	0	1	2	0	4	0	0	0	0	4	3	0
143568	1	1	1	1	3	0	2	0	1	2	5	2
143569	0	1	3	1	2	2	2	1	0	4	1	1
143570	1	1	1	5	4	0	2	1	2	10	0	2
143571	1	0	0	4	0	1	1	1	2	8	3	1
143572	1	0	5	5	1	0	2	0	1	0	3	1
143573	0	0	1	4	5	2	2	1	4	1	3	2
143574	1	0	1	5	3	0	0	1	1	6	0	1
143575	1	0	0	2	4	1	0	0	4	1	2	0
143576	0	1	4	3	0	1	0	0	1	2	3	0
143577	0	0	1	4	2	1	1	0	1	5	3	0
143578	0	0	1	3	0	0	0	1	5	1	3	1
143579	1	1	3	0	0	2	1	1	2	0	3	1
143580	0	0	5	3	1	0	2	1	0	5	1	2
143581	1	1	0	3	3	1	1	1	4	9	1	2
143582	1	1	2	3	2	2	1	0	3	9	4	1
143583	0	0	2	3	0	0	0	1	0	6	4	2
143584	1	1	5	0	4	1	0	0	1	6	2	1
143585	0	1	1	3	1	0	2	0	1	10	3	0
143586	0	1	5	0	0	1	1	1	2	5	3	2
143587	1	0	0	1	4	0	2	1	0	9	0	2
143588	0	1	0	4	3	2	2	0	2	8	0	1
143589	0	0	4	0	5	2	1	1	2	2	4	0
143590	0	0	2	0	5	0	1	0	3	6	4	2
143591	1	1	3	1	3	0	2	0	0	0	5	0
143592	1	1	2	4	2	0	1	0	0	7	5	1
143593	0	0	5	1	3	1	0	1	3	10	0	1
143594	0	0	2	1	2	0	1	1	3	6	2	1
143595	1	1	0	2	2	1	2	1	3	4	4	1
143596	0	1	5	1	1	2	0	1	1	7	0	2
143597	0	1	0	4	3	2	1	1	0	5	4	0
143598	1	1	4	3	4	0	2	0	3	1	5	1
143599	1	1	0	3	1	1	0	0	5	0	0	2
143600	0	1	1	0	5	2	1	1	2	6	5	0
143601	1	1	1	4	0	1	1	1	0	3	1	0
143602	1	1	0	4	3	0	1	1	2	1	0	0
143603	0	0	0	5	3	0	1	1	0	3	2	2
143604	1	0	0	2	4	1	2	0	0	7	0	1
143605	1	1	2	3	3	0	1	1	1	1	2	1
143606	1	0	3	0	1	1	2	1	1	0	1	0
143607	0	0	3	5	5	0	2	1	5	10	5	1
143608	1	0	2	3	0	2	2	1	4	2	3	2
143609	0	0	0	5	0	1	0	0	3	5	0	0
143610	0	1	5	4	3	2	1	0	0	9	5	1
143611	0	1	0	2	4	1	0	1	2	4	3	1
143612	1	1	2	3	0	0	1	1	4	4	5	1
143613	1	0	5	5	1	2	0	1	0	10	2	1
143614	1	1	1	2	5	1	1	1	0	0	3	0
143615	1	0	4	1	4	1	2	0	2	0	1	0
143616	0	0	0	4	4	1	1	0	2	3	2	1
143617	1	1	1	3	0	2	0	0	0	7	3	2
143618	0	1	5	1	1	1	0	1	5	0	4	0
143619	1	1	3	4	4	0	0	1	1	5	4	2
143620	0	0	1	2	4	1	2	0	0	7	4	0
143621	0	1	2	1	3	2	0	1	0	3	2	0
143622	1	1	0	3	3	2	0	0	2	5	5	2
143623	1	1	0	1	3	0	2	0	4	5	0	0
143624	1	0	5	1	1	1	0	0	4	2	3	1
143625	0	0	5	1	4	1	2	1	3	2	4	2
143626	0	0	3	2	2	2	1	0	1	10	1	0
143627	1	1	1	5	1	1	2	1	4	1	5	1
143628	1	0	4	3	1	1	2	1	5	4	5	1
143629	1	0	1	1	2	0	1	0	1	6	5	2
143630	0	0	0	5	1	2	1	1	0	5	3	1
143631	0	1	4	4	2	1	1	1	2	7	2	0
143632	0	1	5	0	5	2	1	0	5	6	1	2
143633	1	0	4	0	1	1	0	0	2	5	1	0
143634	1	0	3	0	5	0	0	0	5	6	1	0
143635	1	0	4	1	4	2	0	0	0	4	2	2
143636	1	0	0	0	2	0	1	0	4	4	4	2
143637	0	0	2	5	5	1	1	1	4	2	4	0
143638	0	0	2	4	5	1	1	1	4	8	5	2
143639	1	1	3	3	4	1	1	0	3	9	4	0
143640	0	0	0	3	5	0	2	0	2	5	2	2
143641	1	0	5	2	2	2	1	0	1	3	4	0
143642	1	1	0	2	4	1	1	0	5	3	1	2
143643	0	0	0	4	3	0	2	0	0	5	5	1
143644	1	0	1	4	0	2	2	1	0	4	2	1
143645	0	0	3	4	3	0	1	0	5	7	3	0
143646	0	1	1	2	1	0	1	1	2	9	5	1
143647	0	1	0	4	0	1	2	1	5	0	5	1
143648	1	1	5	4	3	2	0	1	0	2	3	0
143649	1	1	3	1	4	1	1	0	3	9	0	0
143650	0	1	1	2	2	2	1	1	5	0	1	1
143651	0	0	0	1	2	1	1	0	0	9	4	0
143652	0	0	0	1	3	0	0	1	0	6	0	0
143653	1	0	3	4	2	0	0	0	0	4	5	0
143654	1	1	1	2	3	2	2	0	3	9	5	1
143655	1	1	5	5	5	1	2	0	1	0	0	0
143656	0	1	2	1	1	0	2	0	4	6	0	0
143657	0	1	3	3	5	2	1	0	2	4	4	2
143658	0	1	4	2	1	2	2	1	0	6	5	0
143659	0	0	1	2	3	1	1	1	5	2	3	2
143660	0	1	3	2	1	0	2	1	2	5	5	2
143661	0	1	1	4	0	2	1	0	2	10	2	0
143662	0	0	5	0	4	0	1	0	5	1	0	2
143663	1	1	0	5	2	1	0	1	0	1	2	1
143664	1	1	3	2	4	2	2	1	3	0	0	0
143665	0	1	5	5	1	1	0	1	0	6	2	2
143666	1	1	1	2	0	0	1	1	2	2	3	1
143667	0	1	4	5	4	2	1	0	1	1	4	2
143668	1	1	4	1	0	2	2	1	2	3	4	0
143669	1	1	4	5	3	2	0	1	1	5	4	2
143670	1	0	4	5	0	2	2	0	4	3	1	2
143671	1	0	0	5	4	2	1	0	5	2	0	2
143672	1	1	0	1	2	2	2	0	3	0	5	0
143673	0	0	5	3	3	1	2	0	2	8	4	2
143674	0	1	4	2	5	2	0	1	3	5	2	0
143675	0	0	3	2	2	2	0	1	2	10	2	0
143676	1	0	2	3	4	0	1	1	3	6	2	2
143677	1	1	0	4	3	1	0	1	2	8	5	2
143678	1	1	2	1	2	2	0	1	1	5	2	1
143679	1	0	2	3	4	0	0	1	0	0	0	0
143680	1	0	4	5	5	2	1	1	5	1	2	0
143681	0	0	0	2	5	0	0	0	4	9	2	2
143682	0	1	1	0	1	1	1	1	1	3	1	2
143683	0	1	1	5	5	0	1	1	4	5	2	0
143684	0	0	1	4	2	1	2	1	1	2	3	2
143685	0	1	0	1	1	2	2	1	5	7	3	2
143686	1	0	1	2	4	1	1	1	2	2	2	0
143687	1	1	1	4	3	0	0	1	3	10	0	1
143688	1	0	2	0	2	0	1	0	3	8	1	0
143689	0	0	5	0	1	2	1	0	2	10	3	1
143690	1	1	3	1	5	2	2	1	4	4	1	0
143691	1	1	5	0	3	1	0	1	3	6	1	0
143692	0	1	0	4	1	0	1	1	2	5	4	1
143693	1	0	5	0	0	2	2	0	2	4	2	1
143694	1	0	4	1	4	1	1	1	5	7	1	0
143695	0	0	4	1	1	1	0	1	1	9	1	1
143696	1	0	4	2	1	1	0	1	0	5	0	1
143697	1	1	1	0	5	2	2	1	1	7	4	1
143698	1	1	3	4	4	0	2	0	2	5	3	1
143699	0	1	2	4	2	2	2	1	3	2	3	0
143700	0	1	0	0	0	0	1	0	5	5	1	2
143701	1	0	5	2	3	1	1	1	0	9	4	0
143702	1	0	2	5	3	2	2	0	2	1	5	0
143703	1	1	5	0	5	0	0	1	3	1	0	2
143704	0	1	4	3	2	0	2	0	4	7	1	0
143705	1	0	0	5	4	2	2	0	5	10	5	2
143706	0	0	3	3	1	0	0	0	1	9	2	0
143707	1	1	5	4	3	2	0	1	3	7	1	2
143708	1	0	3	3	1	2	1	1	0	9	1	2
143709	1	1	0	5	4	0	0	1	2	0	2	0
143710	0	1	5	5	2	1	0	0	2	3	3	1
143711	1	0	3	0	3	0	1	1	5	0	0	1
143712	1	0	1	0	4	2	1	0	1	3	0	1
143713	1	1	5	1	0	0	0	1	0	0	1	2
143714	1	1	4	4	1	0	2	0	4	7	4	2
143715	0	0	1	5	1	0	1	1	0	1	2	0
143716	0	1	2	5	4	0	2	1	4	6	4	0
143717	1	1	2	3	5	0	1	0	3	8	0	2
143718	1	0	5	0	2	2	1	0	1	2	2	2
143719	0	0	4	5	5	2	1	0	4	6	4	2
143720	1	0	1	5	2	0	0	1	2	9	0	2
143721	1	1	3	5	2	2	0	1	1	8	2	2
143722	1	0	2	0	3	2	1	0	3	9	0	2
143723	0	1	0	1	1	1	1	1	5	1	3	0
143724	0	0	2	0	1	0	2	0	1	0	1	0
143725	0	1	2	2	1	0	0	1	1	1	2	2
143726	1	1	1	5	5	2	0	1	2	0	0	2
143727	1	1	4	2	1	2	1	0	5	10	4	0
143728	0	1	0	0	3	1	2	1	2	5	5	1
143729	0	1	5	5	1	2	2	0	1	0	3	1
143730	0	1	0	1	4	0	2	0	3	2	0	0
143731	0	1	5	2	5	0	2	1	4	1	0	2
143732	1	1	1	5	0	2	2	1	3	8	2	0
143733	1	1	5	5	1	1	1	0	5	3	3	1
143734	1	0	4	2	4	1	2	0	3	4	5	2
143735	0	0	5	1	2	1	2	1	2	10	4	1
143736	1	1	3	1	5	0	0	1	5	8	0	1
143737	0	1	2	4	0	2	0	1	3	6	1	1
143738	1	0	3	5	3	1	1	1	0	10	4	2
143739	1	1	1	2	2	2	0	1	3	0	4	1
143740	0	0	4	5	2	0	1	0	5	6	1	0
143741	1	0	2	0	2	1	1	0	2	7	5	0
143742	0	1	2	5	1	1	2	1	1	7	4	0
143743	1	0	1	3	1	1	1	1	5	3	4	1
143744	1	1	4	2	4	0	1	0	1	5	2	1
143745	1	0	2	3	5	2	1	1	0	1	4	2
143746	1	0	0	0	2	2	1	0	2	8	0	0
143747	0	0	4	0	3	0	1	0	4	4	1	2
143748	0	0	3	1	3	1	0	0	1	0	5	2
143749	1	0	5	1	0	0	1	1	2	9	3	2
143750	0	1	5	2	4	2	1	0	3	10	1	1
143751	0	0	4	3	2	0	1	0	1	3	1	0
143752	1	1	1	3	0	2	0	1	1	3	4	0
143753	1	1	0	2	2	0	0	1	0	4	0	2
143754	1	0	4	4	3	2	2	0	5	2	3	0
143755	1	1	3	2	1	1	2	0	5	5	4	1
143756	0	1	0	0	3	0	1	0	1	0	3	1
143757	0	1	1	5	3	0	2	0	1	5	1	1
143758	0	1	1	0	4	2	1	1	2	7	4	2
143759	1	0	3	0	1	0	2	0	4	3	2	0
143760	1	0	3	5	3	2	1	1	1	7	1	0
143761	1	1	0	1	0	1	1	0	1	9	5	1
143762	1	0	4	5	0	2	2	1	1	7	5	1
143763	0	1	5	5	1	2	2	0	2	8	4	0
143764	1	1	4	3	2	2	1	0	1	8	1	2
143765	0	1	1	1	0	0	2	1	0	1	2	1
143766	0	1	3	5	0	1	0	1	3	2	0	0
143767	0	0	5	5	1	2	0	1	4	7	5	1
143768	1	1	3	0	2	0	0	0	3	5	0	1
143769	0	0	1	2	2	1	2	1	1	3	5	2
143770	0	1	1	5	2	2	1	0	3	2	0	0
143771	1	0	2	5	4	1	0	1	2	10	1	1
143772	0	0	0	4	2	2	1	1	2	7	0	1
143773	0	1	3	3	2	1	0	1	3	0	3	1
143774	0	1	2	3	3	2	1	1	4	0	2	2
143775	1	1	3	3	3	1	2	1	3	1	3	2
143776	0	1	1	0	0	1	0	0	3	7	5	0
143777	1	1	5	2	3	0	2	0	1	9	5	0
143778	1	1	3	5	2	1	1	1	3	0	1	0
143779	1	1	1	5	5	2	0	1	1	5	3	1
143780	0	1	3	5	1	2	1	0	0	3	3	0
143781	1	0	0	2	0	0	2	0	2	7	4	1
143782	1	1	4	5	4	2	0	1	4	4	4	2
143783	1	1	5	1	0	1	1	0	1	2	5	2
143784	0	0	0	4	4	1	2	1	0	9	0	2
143785	0	0	1	3	0	1	0	0	2	6	3	2
143786	1	1	5	4	1	2	0	0	4	3	5	2
143787	1	1	4	0	0	0	0	1	1	2	0	1
143788	0	1	0	2	1	0	0	0	1	3	1	0
143789	0	1	1	4	5	2	1	1	4	2	2	2
143790	1	1	2	5	0	1	2	1	4	7	1	2
143791	1	1	5	0	4	2	2	0	5	7	3	1
143792	1	0	5	0	2	0	0	1	0	4	5	1
143793	0	0	3	2	1	1	1	1	1	7	5	0
143794	1	0	0	5	3	1	0	0	4	2	5	1
143795	1	1	0	3	5	2	0	1	5	9	0	1
143796	1	0	5	2	5	0	1	1	1	10	4	2
143797	0	1	5	3	5	0	2	0	2	3	0	0
143798	1	0	1	1	1	0	1	0	0	2	4	0
143799	0	1	5	5	2	2	1	0	3	7	2	0
143800	1	1	2	4	2	0	0	0	1	6	2	1
143801	1	0	2	3	1	2	0	1	5	9	4	2
143802	1	1	3	1	1	1	0	0	3	6	1	1
143803	0	1	3	1	0	0	2	0	1	3	4	2
143804	1	1	2	1	2	2	2	1	2	8	3	2
143805	0	1	0	1	0	0	2	0	0	1	3	1
143806	1	0	3	0	0	1	2	0	5	7	2	0
143807	0	1	0	2	1	0	1	0	5	2	3	0
143808	1	1	3	0	2	2	2	0	3	6	3	1
143809	0	1	1	2	5	0	0	1	1	4	0	1
143810	0	0	0	3	1	1	2	0	0	9	3	1
143811	0	1	5	2	0	1	2	0	1	2	4	0
143812	1	0	3	4	2	1	0	0	4	4	0	2
143813	0	0	2	1	0	2	0	1	4	7	3	0
143814	0	1	4	3	1	0	2	0	5	5	0	0
143815	1	0	5	4	5	1	1	1	0	9	4	0
143816	1	0	1	0	1	0	0	1	4	1	4	1
143817	0	1	3	4	5	2	2	0	0	6	4	1
143818	1	0	0	0	2	2	0	0	1	6	0	1
143819	0	0	2	1	1	1	2	0	4	8	0	0
143820	1	0	3	5	5	2	2	1	4	9	4	2
143821	1	1	4	2	0	0	1	0	4	5	5	1
143822	0	1	2	3	4	0	0	0	5	6	2	0
143823	0	1	3	1	3	1	1	1	3	3	4	2
143824	0	1	2	0	5	1	1	0	5	4	5	1
143825	1	0	5	5	2	0	2	0	1	2	0	0
143826	1	1	3	1	1	0	2	0	2	0	0	2
143827	1	0	2	1	4	2	0	1	5	5	0	1
143828	0	0	2	1	5	2	0	1	3	7	5	0
143829	0	0	0	0	1	1	1	0	5	1	3	0
143830	0	1	5	5	2	2	2	1	0	0	4	2
143831	0	1	5	0	2	0	1	0	0	9	5	0
143832	1	1	1	1	3	1	2	1	2	7	5	0
143833	1	0	0	5	4	1	2	0	2	9	2	0
143834	0	0	5	1	3	2	0	1	2	10	2	0
143835	0	0	3	5	1	0	2	0	3	8	1	2
143836	1	0	5	0	4	1	2	0	3	10	0	0
143837	1	0	5	4	1	0	0	0	0	7	2	2
143838	1	1	0	3	2	0	2	1	5	2	3	2
143839	0	1	2	3	0	1	2	0	2	4	1	2
143840	1	1	3	4	3	1	0	0	1	3	5	2
143841	0	1	3	3	0	0	1	1	5	7	0	1
143842	0	1	1	0	1	0	2	0	2	6	1	0
143843	0	0	5	0	4	0	0	1	4	10	4	1
143844	1	1	1	0	1	0	2	1	4	8	5	2
143845	1	0	5	5	0	2	1	1	2	6	3	1
143846	0	1	3	0	5	2	1	1	3	5	5	1
143847	1	0	2	0	3	0	1	1	1	4	4	2
143848	0	1	0	4	3	2	2	1	0	3	1	0
143849	0	0	0	5	1	1	2	1	5	1	3	0
143850	1	1	3	1	5	0	0	0	5	2	4	1
143851	0	1	5	1	2	1	0	1	1	4	3	0
143852	1	1	2	0	0	1	0	1	4	8	5	1
143853	0	1	1	0	3	1	1	1	4	5	1	0
143854	1	1	3	5	1	1	1	1	1	5	1	2
143855	0	0	5	1	0	2	2	0	1	5	2	0
143856	0	0	0	1	5	1	1	0	4	9	1	2
143857	0	0	1	5	3	0	2	1	3	4	5	2
143858	1	0	1	0	1	1	0	1	3	4	0	0
143859	1	0	4	4	5	0	1	1	1	7	2	0
143860	1	0	0	5	0	2	0	1	2	2	3	1
143861	0	0	5	4	3	1	0	0	2	10	4	0
143862	0	1	1	5	5	0	1	1	2	8	2	2
143863	0	0	1	4	3	2	2	0	4	8	3	2
143864	0	0	4	4	0	1	1	1	2	1	0	0
143865	1	0	1	2	0	2	0	0	4	8	2	0
143866	0	0	1	3	0	0	1	1	2	4	2	1
143867	0	1	2	2	2	1	2	0	3	0	5	0
143868	1	0	0	0	3	2	0	1	2	10	2	1
143869	0	0	5	5	4	1	1	1	4	4	3	1
143870	0	0	5	1	0	0	2	0	0	0	4	0
143871	1	0	5	1	4	1	1	1	4	9	1	1
143872	0	0	2	3	1	2	1	1	1	3	0	2
143873	0	1	0	1	2	2	2	0	0	2	4	0
143874	0	1	3	4	1	0	1	0	3	4	4	1
143875	1	1	1	0	2	0	0	0	2	8	4	1
143876	0	0	5	0	0	2	2	0	3	0	0	1
143877	1	1	0	4	0	1	2	1	4	9	3	0
143878	0	1	3	3	1	0	1	0	3	10	2	2
143879	0	1	0	2	1	2	0	0	3	1	3	2
143880	1	1	3	5	0	2	2	0	3	5	2	1
143881	1	0	1	3	3	1	2	0	5	2	4	2
143882	0	1	4	3	3	1	0	0	1	9	3	0
143883	1	1	4	3	5	1	1	1	3	3	2	1
143884	1	0	4	4	0	2	1	1	5	1	3	0
143885	1	0	5	1	2	1	0	0	1	10	2	0
143886	1	0	5	5	3	0	2	0	1	10	0	0
143887	1	0	4	0	1	2	2	1	0	10	3	2
143888	0	1	5	2	2	2	2	1	1	3	4	2
143889	1	1	5	5	1	0	0	0	2	3	3	1
143890	1	1	1	4	4	1	0	1	3	1	4	2
143891	1	1	3	5	2	0	1	0	2	7	3	2
143892	1	1	4	1	0	2	1	0	4	4	5	0
143893	0	0	3	2	4	2	1	0	1	9	1	1
143894	1	1	2	3	2	1	1	0	5	8	5	1
143895	1	0	4	2	2	1	2	0	5	0	1	0
143896	1	1	0	2	5	0	2	1	1	7	2	0
143897	0	0	0	0	3	2	0	1	5	1	0	1
143898	0	0	0	2	5	2	0	0	3	0	3	0
143899	0	1	2	3	2	2	1	0	1	3	2	0
143900	0	1	5	2	5	0	2	0	1	1	2	2
143901	0	0	2	1	0	2	0	1	3	8	1	2
143902	0	0	2	1	0	1	1	0	2	6	2	1
143903	0	1	3	1	1	0	0	0	3	10	1	1
143904	0	1	3	1	2	0	0	1	4	7	5	2
143905	1	1	1	2	1	1	1	1	5	3	0	2
143906	0	1	5	1	1	1	1	0	2	5	0	1
143907	0	1	3	5	3	2	2	0	5	0	3	2
143908	0	1	0	1	4	2	2	0	4	3	1	2
143909	1	0	2	4	4	1	0	0	2	6	5	0
143910	0	1	3	3	0	2	0	1	3	8	4	1
143911	1	1	4	2	1	2	0	0	0	4	0	1
143912	1	1	5	4	0	1	1	1	4	3	0	0
143913	1	1	5	4	1	0	0	1	2	4	0	2
143914	0	0	5	3	3	1	0	1	4	0	4	2
143915	0	1	2	0	1	1	2	0	1	4	0	2
143916	1	1	0	4	4	2	0	1	3	1	1	0
143917	1	0	0	2	4	1	0	0	3	8	0	1
143918	1	0	2	5	2	2	0	0	0	0	1	1
143919	1	0	4	1	3	0	1	1	2	4	4	1
143920	0	1	3	3	2	2	0	1	5	0	5	1
143921	0	0	1	0	0	1	1	1	1	0	3	0
143922	1	0	4	3	0	0	1	0	1	4	2	0
143923	1	0	0	1	0	0	0	1	1	6	2	0
143924	0	0	4	1	3	1	0	0	5	2	3	0
143925	0	0	4	4	0	2	1	0	5	5	4	0
143926	1	1	2	2	5	1	0	0	0	6	5	2
143927	0	0	5	5	2	2	2	1	5	3	4	0
143928	0	0	0	3	5	2	0	0	2	2	1	2
143929	1	1	3	2	5	0	2	1	5	1	2	1
143930	0	1	5	1	0	1	2	1	5	3	1	1
143931	0	0	4	4	3	1	2	1	0	3	2	1
143932	1	0	4	5	5	1	1	1	5	2	3	2
143933	1	0	5	1	2	1	2	0	5	9	0	0
143934	1	0	0	1	4	2	0	0	1	3	3	0
143935	1	1	3	3	2	0	0	1	5	2	4	1
143936	1	1	3	5	3	1	0	0	4	8	4	1
143937	1	0	0	3	3	0	2	0	1	10	3	2
143938	1	1	2	0	0	1	1	0	0	7	5	1
143939	1	1	3	4	4	0	1	0	2	5	3	0
